## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT results/03_addRG/bam/APOE_3M_20.FCHJKY5BBXX_L4_IGTTTCG.bam --OUTPUT results/04_markDuplicates/bam/APOE_3M_20.FCHJKY5BBXX_L4_IGTTTCG.bam --METRICS_FILE results/04_markDuplicates/metrics/APOE_3M_20.FCHJKY5BBXX_L4_IGTTTCG.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Mar 25 15:50:21 ACDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	47927037	10782928	0	0	12904554	518847	0.269254	74123598

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
235.0	0	15	0	13
236.0	0	15	0	22
237.0	0	15	0	19
238.0	0	11	0	13
239.0	0	18	0	24
240.0	0	13	0	15
241.0	0	27	0	14
242.0	0	8	0	16
243.0	0	16	0	15
244.0	0	24	0	17
245.0	0	17	0	13
246.0	0	10	0	19
247.0	0	19	0	17
248.0	0	12	0	13
249.0	0	16	0	25
250.0	0	21	0	20
251.0	0	19	0	17
252.0	0	21	0	17
253.0	0	19	0	16
254.0	0	18	0	20
255.0	0	19	0	18
256.0	0	20	0	20
257.0	0	18	0	16
258.0	0	10	0	15
259.0	0	16	0	18
260.0	0	17	0	19
261.0	0	15	0	21
262.0	0	13	0	13
263.0	0	21	0	12
264.0	0	19	0	13
265.0	0	24	0	12
266.0	0	12	0	10
267.0	0	12	0	10
268.0	0	9	0	14
269.0	0	16	0	12
270.0	0	8	0	11
271.0	0	12	0	17
272.0	0	15	0	14
273.0	0	17	0	13
274.0	0	13	0	13
275.0	0	7	0	19
276.0	0	18	0	14
277.0	0	15	0	11
278.0	0	6	0	9
279.0	0	20	0	17
280.0	0	9	0	10
281.0	0	17	0	10
282.0	0	7	0	13
283.0	0	17	0	12
284.0	0	11	0	13
285.0	0	9	0	9
286.0	0	7	0	10
287.0	0	13	0	12
288.0	0	13	0	12
289.0	0	11	0	7
290.0	0	15	0	9
291.0	0	5	0	14
292.0	0	12	0	13
293.0	0	7	0	13
294.0	0	10	0	8
295.0	0	10	0	7
296.0	0	11	0	5
297.0	0	15	0	14
298.0	0	11	0	12
299.0	0	12	0	10
300.0	0	10	0	11
301.0	0	11	0	9
302.0	0	9	0	7
303.0	0	9	0	11
304.0	0	14	0	8
305.0	0	10	0	8
306.0	0	6	0	15
307.0	0	10	0	8
308.0	0	9	0	10
309.0	0	7	0	11
310.0	0	11	0	9
311.0	0	7	0	12
312.0	0	16	0	7
313.0	0	9	0	8
314.0	0	7	0	5
315.0	0	10	0	9
316.0	0	5	0	12
317.0	0	6	0	10
318.0	0	9	0	13
319.0	0	8	0	5
320.0	0	9	0	6
321.0	0	12	0	6
322.0	0	11	0	9
323.0	0	8	0	10
324.0	0	7	0	8
325.0	0	10	0	9
326.0	0	9	0	14
327.0	0	6	0	9
328.0	0	6	0	11
329.0	0	11	0	11
330.0	0	10	0	11
331.0	0	9	0	9
332.0	0	9	0	8
333.0	0	10	0	16
334.0	0	12	0	1
335.0	0	9	0	5
336.0	0	9	0	7
337.0	0	11	0	7
338.0	0	7	0	6
339.0	0	8	0	6
340.0	0	4	0	8
341.0	0	2	0	5
342.0	0	8	0	3
343.0	0	9	0	8
344.0	0	7	0	3
345.0	0	3	0	10
346.0	0	6	0	9
347.0	0	3	0	4
348.0	0	11	0	3
349.0	0	7	0	1
350.0	0	3	0	9
351.0	0	5	0	5
352.0	0	9	0	9
353.0	0	3	0	10
354.0	0	6	0	7
355.0	0	11	0	8
356.0	0	6	0	7
357.0	0	6	0	10
358.0	0	3	0	7
359.0	0	9	0	8
360.0	0	7	0	9
361.0	0	13	0	5
362.0	0	7	0	7
363.0	0	8	0	10
364.0	0	7	0	7
365.0	0	6	0	4
366.0	0	9	0	7
367.0	0	5	0	7
368.0	0	8	0	8
369.0	0	8	0	5
370.0	0	5	0	5
371.0	0	8	0	7
372.0	0	5	0	4
373.0	0	10	0	4
374.0	0	4	0	9
375.0	0	5	0	6
376.0	0	6	0	5
377.0	0	4	0	6
378.0	0	4	0	3
379.0	0	3	0	11
380.0	0	6	0	9
381.0	0	8	0	8
382.0	0	5	0	5
383.0	0	13	0	10
384.0	0	7	0	5
385.0	0	5	0	5
386.0	0	13	0	4
387.0	0	10	0	7
388.0	0	4	0	6
389.0	0	6	0	8
390.0	0	4	0	6
391.0	0	1	0	6
392.0	0	4	0	5
393.0	0	11	0	4
394.0	0	4	0	8
395.0	0	3	0	4
396.0	0	7	0	1
397.0	0	6	0	3
398.0	0	6	0	9
399.0	0	4	0	3
400.0	0	4	0	1
401.0	0	2	0	4
402.0	0	5	0	7
403.0	0	2	0	10
404.0	0	10	0	5
405.0	0	6	0	2
406.0	0	8	0	2
407.0	0	3	0	6
408.0	0	5	0	6
409.0	0	2	0	8
410.0	0	5	0	3
411.0	0	4	0	3
412.0	0	7	0	5
413.0	0	6	0	5
414.0	0	5	0	4
415.0	0	4	0	4
416.0	0	4	0	3
417.0	0	3	0	5
418.0	0	4	0	3
419.0	0	1	0	4
420.0	0	2	0	5
421.0	0	3	0	3
422.0	0	8	0	5
423.0	0	5	0	10
424.0	0	4	0	4
425.0	0	6	0	1
426.0	0	6	0	5
427.0	0	3	0	4
428.0	0	3	0	4
429.0	0	3	0	5
430.0	0	6	0	7
431.0	0	3	0	2
432.0	0	6	0	4
433.0	0	3	0	4
434.0	0	4	0	4
435.0	0	5	0	7
436.0	0	4	0	6
437.0	0	8	0	3
438.0	0	7	0	4
439.0	0	4	0	4
440.0	0	4	0	1
441.0	0	5	0	7
442.0	0	2	0	5
443.0	0	4	0	7
444.0	0	5	0	4
445.0	0	6	0	3
446.0	0	3	0	6
447.0	0	5	0	1
448.0	0	5	0	0
449.0	0	5	0	2
450.0	0	4	0	3
451.0	0	1	0	3
452.0	0	2	0	6
453.0	0	2	0	6
454.0	0	3	0	3
455.0	0	3	0	4
456.0	0	6	0	3
457.0	0	2	0	6
458.0	0	3	0	3
459.0	0	2	0	2
460.0	0	4	0	1
461.0	0	6	0	6
462.0	0	1	0	1
463.0	0	4	0	6
464.0	0	0	0	2
465.0	0	3	0	4
466.0	0	5	0	2
467.0	0	3	0	3
468.0	0	5	0	2
469.0	0	5	0	5
470.0	0	4	0	3
471.0	0	2	0	1
472.0	0	3	0	4
473.0	0	4	0	3
474.0	0	5	0	2
475.0	0	4	0	2
476.0	0	1	0	3
477.0	0	3	0	4
478.0	0	0	0	3
479.0	0	2	0	3
480.0	0	5	0	3
481.0	0	2	0	1
482.0	0	5	0	0
483.0	0	2	0	3
484.0	0	1	0	6
485.0	0	2	0	3
486.0	0	2	0	1
487.0	0	0	0	2
488.0	0	3	0	2
489.0	0	2	0	0
490.0	0	4	0	6
491.0	0	4	0	5
492.0	0	2	0	1
493.0	0	4	0	1
494.0	0	2	0	3
495.0	0	2	0	2
496.0	0	4	0	2
497.0	0	1	0	1
498.0	0	0	0	2
499.0	0	1	0	2
500.0	0	2	0	2
501.0	0	2	0	4
502.0	0	3	0	3
503.0	0	2	0	0
504.0	0	3	0	5
505.0	0	2	0	6
506.0	0	0	0	2
507.0	0	6	0	2
508.0	0	3	0	7
509.0	0	2	0	3
510.0	0	3	0	2
511.0	0	5	0	2
512.0	0	4	0	4
513.0	0	6	0	4
514.0	0	2	0	3
515.0	0	3	0	3
516.0	0	3	0	2
517.0	0	1	0	1
518.0	0	6	0	5
519.0	0	2	0	3
520.0	0	4	0	1
521.0	0	5	0	2
522.0	0	2	0	1
523.0	0	2	0	2
524.0	0	0	0	5
525.0	0	2	0	3
526.0	0	2	0	0
527.0	0	1	0	5
528.0	0	3	0	2
529.0	0	1	0	0
530.0	0	9	0	2
531.0	0	0	0	3
532.0	0	1	0	1
533.0	0	3	0	0
534.0	0	3	0	5
535.0	0	1	0	2
536.0	0	2	0	5
537.0	0	3	0	1
538.0	0	2	0	2
539.0	0	2	0	1
540.0	0	1	0	2
541.0	0	1	0	3
542.0	0	1	0	1
543.0	0	2	0	1
544.0	0	2	0	3
545.0	0	4	0	2
546.0	0	1	0	1
547.0	0	4	0	1
548.0	0	2	0	4
549.0	0	2	0	2
550.0	0	1	0	2
551.0	0	3	0	4
552.0	0	2	0	1
553.0	0	2	0	4
554.0	0	3	0	5
555.0	0	2	0	1
556.0	0	1	0	1
557.0	0	1	0	3
558.0	0	2	0	2
559.0	0	4	0	3
560.0	0	2	0	3
561.0	0	4	0	1
562.0	0	2	0	1
563.0	0	2	0	1
564.0	0	0	0	3
565.0	0	4	0	4
566.0	0	0	0	3
567.0	0	4	0	1
568.0	0	4	0	2
569.0	0	0	0	1
570.0	0	5	0	6
571.0	0	4	0	0
572.0	0	3	0	5
573.0	0	0	0	1
574.0	0	3	0	2
575.0	0	1	0	0
576.0	0	3	0	2
577.0	0	3	0	2
578.0	0	0	0	2
579.0	0	3	0	0
580.0	0	2	0	3
581.0	0	1	0	1
582.0	0	2	0	3
583.0	0	2	0	1
584.0	0	1	0	3
585.0	0	4	0	2
586.0	0	1	0	1
587.0	0	1	0	3
588.0	0	1	0	2
589.0	0	1	0	1
590.0	0	1	0	3
591.0	0	4	0	1
592.0	0	5	0	0
